TF,target
MAZ,RHOT1
MAZ,STAT5B
MAZ,STAT3
MAZ,GRN
MAZ,ARHGAP27
MAZ,ERN1
MAZ,PRKCA
MAZ,TIMP2
MAZ,METRNL
MAZ,RAB31
MAZ,CHMP1B
MAZ,ABHD3
MAZ,RNF125
MAZ,GALNT1
MAZ,PIAS2
MAZ,PMAIP1
MAZ,BCL2
MAZ,NFATC1
MAZ,CDK8
MAZ,SLC7A1
MAZ,RCBTB2
MAZ,PRKCQ
MAZ,PRKCQ-AS1
MAZ,CCDC7
MAZ,ITGB1
MAZ,ALOX5
MAZ,MAPK8
MAZ,CCDC6
MAZ,MICU1
MAZ,MCU
MAZ,CPEB3
MAZ,GBF1
MAZ,ITPRIP
MAZ,SMC3
MAZ,TCF7L2
MAZ,CHST15
MAZ,CTBP2
MAZ,PTPRE
MAZ,TALDO1
MAZ,TMEM41B
MAZ,MICAL2
MAZ,PDE3B
MAZ,HIPK3
MAZ,CD44
MAZ,SPI1
MAZ,PTPRJ
MAZ,RTN3
MAZ,ARRB1
MAZ,PAK1
MAZ,GAB2
MAZ,CTSC
MAZ,UBASH3B
MAZ,GNA12
MAZ,CREB5
MAZ,PTPN12
MAZ,PHTF2
MAZ,CDK14
MAZ,SLC25A13
MAZ,SMURF1
MAZ,IMMP2L
MAZ,MDFIC
MAZ,NRF1
MAZ,TBXAS1
MAZ,IL32
MAZ,CDR2
MAZ,MT2A
MAZ,CBFB
MAZ,TANGO6
MAZ,ZFHX3
MAZ,WWOX
MAZ,SLC7A5
MAZ,ATG7
MAZ,CMC1
MAZ,CMTM6
MAZ,LRRFIP2
MAZ,ABHD5
MAZ,SFMBT1
MAZ,TKT
MAZ,ARHGEF3
MAZ,LRIG1
MAZ,CMSS1
MAZ,ATP1B3
MAZ,TFDP2
MAZ,PLSCR1
MAZ,PPM1L
MAZ,FNDC3B
MAZ,TBL1XR1
MAZ,BCL6
MAZ,IL1RAP
MAZ,CHP1
MAZ,EHD4
MAZ,SPPL2A
MAZ,DMXL2
MAZ,ANXA2
MAZ,ZNF609
MAZ,UBE2Q2
MAZ,PEAK1
MAZ,ZNF710
MAZ,SLCO3A1
MAZ,MEF2A
MAZ,NRIP1
MAZ,IFNGR2
MAZ,HLCS
MAZ,FBXL5
MAZ,KLF3
MAZ,RBM47
MAZ,BMP2K
MAZ,FAM13A
MAZ,MANBA
MAZ,USP53
MAZ,ANXA5
MAZ,SPATA5
MAZ,MAML3
MAZ,IL15
MAZ,SLC10A7
MAZ,ARHGAP10
MAZ,NEK1
MAZ,SERPINB1
MAZ,CD83
MAZ,KIF13A
MAZ,IER3
MAZ,LTB
MAZ,LST1
MAZ,HSPA1A
MAZ,FGD2
MAZ,RUNX2
MAZ,CD2AP
MAZ,CYB5R4
MAZ,AKIRIN2
MAZ,PRDM1
MAZ,PDSS2
MAZ,FOXO3
MAZ,CDK19
MAZ,SGK1
MAZ,AHI1
MAZ,PLAGL1
MAZ,MAP3K4
MAZ,CSF2RA
MAZ,DHRSX
MAZ,SYAP1
MAZ,PDK3
MAZ,TIMP1
MAZ,ACSL4
MAZ,XIAP
MAZ,KANK1
MAZ,JAK2
MAZ,MTAP
MAZ,DDX58
MAZ,AQP3
MAZ,DCAF10
MAZ,GNAQ
MAZ,NFIL3
MAZ,KLF4
MAZ,MEGF9
MAZ,STRBP
MAZ,PPP6C
MAZ,ABL1
MAZ,RXRA
MAZ,MSRA
MAZ,CTSB
MAZ,ASAH1
MAZ,CSGALNACT1
MAZ,SLC25A37
MAZ,DOCK5
MAZ,DPYSL2
MAZ,WRN
MAZ,RAB11FIP1
MAZ,TACC1
MAZ,SLC20A2
MAZ,SPIDR
MAZ,CEBPD
MAZ,STAU2
MAZ,TPD52
MAZ,STK3
MAZ,OXR1
MAZ,FBXO32
MAZ,PVT1
MAZ,ASAP1
MAZ,HSF1
MAZ,GABARAPL1
MAZ,YBX3
MAZ,ETV6
MAZ,STK38L
MAZ,FGD4
MAZ,PCED1B
MAZ,LRP1
MAZ,GNS
MAZ,TMTC2
MAZ,DUSP6
MAZ,LTA4H
MAZ,MED13L
MAZ,ZNF10
MAZ,ISG15
MAZ,SLC25A33
MAZ,IFFO2
MAZ,NIPAL3
MAZ,IFI6
MAZ,PHACTR4
MAZ,AGO4
MAZ,SCMH1
MAZ,HIVEP3
MAZ,NFIA
MAZ,SLC35D1
MAZ,EVI5
MAZ,DPYD
MAZ,RPRD2
MAZ,S100A10
MAZ,S100A11
MAZ,S100A6
MAZ,S100A4
MAZ,FCER1G
MAZ,RALGPS2
MAZ,GLUL
MAZ,RGS2
MAZ,ATP2B4
MAZ,MAPKAPK2
MAZ,RPS6KC1
MAZ,DUSP10
MAZ,SMYD3
MAZ,SLC38A9
MAZ,ZSWIM6
MAZ,ARSB
MAZ,SERINC5
MAZ,ELL2
MAZ,CYSTM1
MAZ,ARHGAP26
MAZ,RNF130
MAZ,C20orf27
MAZ,TMX4
MAZ,DTD1
MAZ,ABHD12
MAZ,SULF2
MAZ,ARFGEF2
MAZ,ID2
MAZ,SMC6
MAZ,RHOB
MAZ,DTNB
MAZ,HEATR5B
MAZ,MAP4K3
MAZ,PREPL
MAZ,CAMKMT
MAZ,SRBD1
MAZ,TTC7A
MAZ,VRK2
MAZ,COMMD1
MAZ,EHBP1
MAZ,VPS54
MAZ,MXD1
MAZ,ALMS1
MAZ,LIMS1
MAZ,MGAT5
MAZ,R3HDM1
MAZ,ZEB2
MAZ,GPD2
MAZ,BAZ2B
MAZ,CCDC173
MAZ,ITGA6
MAZ,ORC2
MAZ,PLEKHM3
MAZ,KANSL1L
MAZ,LRRFIP1
MAZ,CFD
MAZ,PRAM1
MAZ,MYO1F
MAZ,BRD4
MAZ,MYO9B
MAZ,USF2
MAZ,SIPA1L3
MAZ,C5AR1
MAZ,ARHGEF40
MAZ,MIS18BP1
MAZ,LGALS3
MAZ,PELI2
MAZ,SYNE2
MAZ,MAX
MAZ,FUT8
MAZ,GPHN
MAZ,PSEN1
MAZ,ZNF410
MAZ,NPC2
MAZ,FOS
MAZ,TTLL5
MAZ,CEP128
MAZ,TC2N
MAZ,TNFAIP2
MAZ,CSF3R
MAZ,CPVL
MAZ,GSAP
MAZ,C20orf194
MAZ,PLCB1
MAZ,TASP1
MAZ,MAGED1
MAZ,TET2
MAZ,SEC24D
MAZ,PRMT9
MAZ,NR3C2
MAZ,FNIP2
MAZ,ACSL1
MAZ,HSPH1
MAZ,FRY
MAZ,ZNF516
MAZ,ARL5B
MAZ,DNAJC1
MAZ,RASSF4
MAZ,ATF7IP2
MAZ,HSBP1
MAZ,TBK1
MAZ,BTBD11
MAZ,ALDH2
MAZ,RORA
MAZ,MCTP2
MAZ,RBKS
MAZ,TANK
MAZ,GCA
MAZ,CERS6
MAZ,SESTD1
MAZ,UBE2E3
MAZ,PLCL1
MAZ,EPHA4
MAZ,RAP1GAP2
MAZ,VMP1
MAZ,BCAS3
MAZ,FOXP1
MAZ,FILIP1L
MAZ,STX7
MAZ,PHACTR2
MAZ,ZC3H12D
MAZ,SYNE1
MAZ,C9orf72
MAZ,PCSK5
MAZ,STX17-AS1
MAZ,BID
MAZ,DAAM1
MAZ,CPQ
MAZ,SNTB1
MAZ,MTSS1
MAZ,RHOH
MAZ,RASGEF1B
MAZ,LEF1
MAZ,NDUFAF2
MAZ,XRCC4
MAZ,MEF2C
MAZ,COMMD10
MAZ,CD14
MAZ,SFXN1
MAZ,TYW1B
MAZ,PILRA
MAZ,ZNF490
MAZ,LILRB3
MAZ,APBA2
MAZ,SCPEP1
MAZ,TEX14
MAZ,TNFRSF1B
MAZ,EYA3
MAZ,ODF2L
MAZ,FCGR2A
MAZ,KLHL20
MAZ,TRPS1
MAZ,GLIPR2
MAZ,SYK
MAZ,PSTPIP2
MAZ,GATA3
MAZ,ANK3
MAZ,NUBPL
MAZ,KIAA0586
MAZ,CLMN
MAZ,ATRX
MAZ,NFAM1
MAZ,PPP1R16B
MAZ,STAT4
MAZ,SLC2A3
MAZ,NELL2
MAZ,CRADD
MAZ,LINC00649
MAZ,RGCC
MAZ,ST6GAL1
MAZ,NEDD9
MAZ,KCNQ5
MAZ,BACH2
MAZ,SAMD3
MAZ,AGPAT4
MAZ,IFITM2
MAZ,ELP4
MAZ,BIRC3
MAZ,MPZL3
MAZ,ABLIM1
MAZ,MGMT
MAZ,SUMF1
MAZ,SATB1-AS1
MAZ,AFF3
MAZ,HLA-DPA1
MAZ,HLA-DPB1
MAZ,RTN1
MAZ,BCL11B
MAZ,PLXNC1
MAZ,CPB2-AS1
MAZ,TNFSF8
MAZ,FLI1
MAZ,ZNF331
MAZ,PDE4D
MAZ,CWC27
MAZ,RASGRF2
MAZ,PDE4B
MAZ,GTF2B
MAZ,PLAC8
MAZ,TBC1D9
MAZ,TIAM1
MEF2A,DENND5A
MEF2A,SBF2
MEF2A,MPEG1
MEF2A,NEAT1
MEF2A,PICALM
MEF2A,CTSC
MEF2A,BIRC3
MEF2A,FLI1
MEF2A,TMSB4X
MEF2A,ATRX
MEF2A,EHD4
MEF2A,GNB5
MEF2A,CHSY1
MEF2A,PIGL
MEF2A,TEX14
MEF2A,VMP1
MEF2A,RBPJ
MEF2A,KLHL5
MEF2A,RHOH
MEF2A,RUFY3
MEF2A,ANTXR2
MEF2A,NFKB1
MEF2A,ARHGAP10
MEF2A,ACSL1
MEF2A,ZSWIM6
MEF2A,ARSB
MEF2A,ST8SIA4
MEF2A,PAM
MEF2A,CD74
MEF2A,DUSP1
MEF2A,RAB31
MEF2A,MAPRE2
MEF2A,BACH1
MEF2A,RUNX1
MEF2A,RHOB
MEF2A,DTNB
MEF2A,RHOQ
MEF2A,GPD2
MEF2A,KLF7
MEF2A,ANKMY1
MEF2A,ANXA1
MEF2A,ELF1
MEF2A,RCBTB2
MEF2A,DLEU2
MEF2A,DLEU1
MEF2A,LIMK2
MEF2A,TOM1
MEF2A,HMOX1
MEF2A,EP300
MEF2A,ISG15
MEF2A,FGR
MEF2A,IFI6
MEF2A,JUN
MEF2A,VAV3
MEF2A,ADAMTSL4-AS1
MEF2A,LMNA
MEF2A,POU2F1
MEF2A,ATF3
MEF2A,BHLHE40
MEF2A,ATG7
MEF2A,ANKRD28
MEF2A,FOXP1
MEF2A,GBE1
MEF2A,TSC22D2
MEF2A,SKIL
MEF2A,KLF6
MEF2A,VIM
MEF2A,MAP3K8
MEF2A,ITGB1
MEF2A,CCDC6
MEF2A,SRGN
MEF2A,ITPRIP
MEF2A,ABLIM1
MEF2A,KLRK1
MEF2A,DUSP16
MEF2A,FGD4
MEF2A,NR4A1
MEF2A,MDM2
MEF2A,SH2B3
MEF2A,MED13L
MEF2A,NEDD9
MEF2A,KIF13A
MEF2A,IER3
MEF2A,FKBP5
MEF2A,AKIRIN2
MEF2A,UBE2J1
MEF2A,PRDM1
MEF2A,ZC3H12D
MEF2A,IER2
MEF2A,MYO9B
MEF2A,ZFP36
MEF2A,POU2F2
MEF2A,FOSB
MEF2A,CREB5
MEF2A,CDK14
MEF2A,ATXN7L1
MEF2A,NAMPT
MEF2A,NFKBIA
MEF2A,FBXO34
MEF2A,RAD51B
MEF2A,GPR132
MEF2A,PTK2B
MEF2A,TACC1
MEF2A,SLC20A2
MEF2A,LYN
MEF2A,TPD52
MEF2A,NCALD
MEF2A,NSMCE2
MEF2A,PVT1
MEF2C,UBE2J1
MEF2C,MAPRE2
MEF2C,ARHGAP10
MEF2C,ACSL1
MEF2C,ISG15
MEF2C,ATF3
MEF2C,KLF6
MEF2C,RCBTB2
MEF2C,NFKBIA
MEF2C,FBXO34
MEF2C,FOSB
MEF2C,NR1D2
MEF2C,FOXP1
MEF2C,MEF2A
MEF2C,DUSP2
MEF2C,DENND5A
MEF2C,FLI1
MXI1,PARVB
MXI1,PLXNB2
MXI1,C20orf27
MXI1,TMX4
MXI1,SUMF1
MXI1,ANKRD28
MXI1,NR1D2
MXI1,KLHL18
MXI1,ARHGEF3
MXI1,COTL1
MXI1,SLC7A5
MXI1,STAT6
MXI1,KDM2B
MXI1,EFHD2
MXI1,LMNA
MXI1,POU2F1
MXI1,NEAT1
MXI1,NFIC
MXI1,RFX2
MXI1,JUNB
MXI1,IER2
MXI1,JUND
MXI1,FOSB
MXI1,DHX34
MXI1,FKBP5
MXI1,CHSY1
MXI1,TNFRSF10B
MXI1,NSMCE2
MXI1,HSF1
MXI1,ID2
MXI1,NABP1
MXI1,ANKMY1
MXI1,PFKFB3
MXI1,DNAJC1
MXI1,CCDC6
MXI1,RRP12
MXI1,MAPRE2
MXI1,TOM1L2
MXI1,RARA
MXI1,STAT3
MXI1,USP32
MXI1,ERN1
MXI1,UBE2O
MXI1,YWHAG
MXI1,SIPA1L3
MXI1,DSE
MXI1,KIAA0930
MXI1,BCL2
NCOR2,ZEB2
NCOR2,RHOH
NCOR2,RUFY3
NCOR2,ANKRD28
NCOR2,TRAK1
NCOR2,TIPARP
NCOR2,TBL1XR1
NCOR2,BCL6
NCOR2,BACH2
NCOR2,PRDM1
NCOR2,FOXO3
NCOR2,MPEG1
NCOR2,PMAIP1
NCOR2,TACC1
NCOR2,TPD52
NCOR2,SNTB1
NCOR2,MTSS1
NCOR2,MEF2C
NCOR2,ELF1
NCOR2,RCBTB2
NCOR2,DLEU2
NCOR2,GPCPD1
NCOR2,SLCO3A1
NCOR2,PIK3AP1
NCOR2,ABLIM1
NCOR2,VAV3
NCOR2,POU2F1
NCOR2,DUSP10
NCOR2,ITPKB
NFATC1,DUSP16
NFATC1,HIVEP3
NFATC1,ADAMTSL4-AS1
NFATC1,ATF3
NFATC1,ITPKB
NFATC1,HIF1A
NFATC1,SIPA1L1
NFATC1,WDFY1
NFATC1,ANKRD28
NFATC1,ARHGEF3
NFATC1,NFKBIZ
NFATC1,BACH1
NFATC1,RHOH
NFATC1,NEAT1
NFATC1,BIRC3
NFATC1,HLA-DMB
NFATC1,HLA-DMA
NFATC1,ENTPD1
NFATC1,RAD21
NFATC1,TMSB4X
NFATC1,RARA
NFATC1,VMP1
NFATC1,SLC25A13
NFE2L2,HMOX1
NFE2L2,YWHAG
NFIC,UBE4B
NFIC,LMNA
NFIC,FCER1G
NFIC,DISC1
NFIC,KLF6
NFIC,MAP3K8
NFIC,ITGB1
NFIC,PIK3AP1
NFIC,CD68
NFIC,RARA
NFIC,STAT3
NFIC,VMP1
NFIC,BCAS3
NFIC,ERN1
NFIC,NEDD9
NFIC,HSPA1A
NFIC,PHACTR2
NFIC,UST
NFIC,SYNE1
NFIC,PDE4D
NFIC,HEXB
NFIC,ARSB
NFIC,CPEB4
NFIC,NKG7
NFIC,ZFHX3
NFIC,SLC7A5
NFIC,DOCK5
NFIC,OXR1
NFIC,SNTB1
NFIC,BACH1
NFIC,ELF1
NFIC,DLEU1
NFIC,RIN2
NFIC,DUSP16
NFIC,STAT6
NFIC,PLXNC1
NFIC,KDM2B
NFIC,SLC25A13
NFIC,NFKBIA
NFIC,RAD51B
NFIC,NUMB
NFIC,CLMN
NFIC,NEAT1
NFIC,FCHSD2
NFIC,MPZL3
NFIC,TTC7A
NFIC,WDPCP
NFIC,TBC1D8
NFIC,LIMS1
NFIC,MGAT5
NFIC,BAZ2B
NFIC,TANK
NFIC,NFE2L2
NFIC,HIBCH
NFIC,RHBDD1
NFIC,RHOH
NFIC,RBM47
NFIC,NFKB1
NFIC,ACSL1
NFIC,MAP2K1
NFIC,BHLHE40
NFIC,TRAK1
NFIC,FOXP1
NFIC,NFKBIZ
NFIC,FNDC3B
NFIC,IFITM2
NFIC,DENND5A
NFIC,SBF2
NFIC,CHKA
NFIC,PAK1
NFIC,PICALM
NFIC,SESN3
NFIC,MAML2
NFIC,BIRC3
NFIC,ETS1
NFIC,FLI1
NFIC,SUMF1
NFIC,ANKRD28
NFIC,CMTM6
NFIC,LRRFIP2
NFIC,ARHGEF3
NFIC,LINC00877
NFIC,GBE1
NFIC,SIDT1
NFIC,TIPARP
NFIC,SKIL
NFIC,TBL1XR1
NFIC,MIS18BP1
NFIC,FUT8
NFIC,SIPA1L1
NFIC,RCOR1
NFIC,SEL1L3
NFIC,RBPJ
NFIC,KLF3
NFIC,RUFY3
NFIC,BMP2K
NFIC,ANTXR2
NFIC,EIF4E
NFIC,TET2
NFIC,LEF1
NFIC,SEC24D
NFIC,USP53
NFIC,SNX25
NFIC,SLC2A3
NFIC,KLRK1
NFIC,ETV6
NFIC,STK38L
NFIC,SH2B3
NFIC,TMSB4X
NFIC,CASK
NFIC,MTM1
NFIC,ACTB
NFIC,CREB5
NFIC,LAT2
NFIC,CDK14
NFIC,CDK6
NFIC,NAMPT
NFIC,JUNB
NFIC,MYO9B
NFIC,KIF13A
NFIC,HLA-DMB
NFIC,HLA-DMA
NFIC,FKBP5
NFIC,AKIRIN2
NFIC,UBE2J1
NFIC,BACH2
NFIC,PRDM1
NFIC,FOXO3
NFIC,MCM9
NFIC,SGK1
NFIC,TNFAIP3
NFIC,STX11
NFIC,ZC3H12D
NFIC,EZR
NFIC,GPCPD1
NFIC,CTSZ
NFIC,EHD4
NFIC,PATL2
NFIC,TCF12
NFIC,MYO9A
NFIC,PEAK1
NFIC,ZNF710
NFIC,IGF1R
NFIC,CHSY1
NFIC,POLR2A
NFIC,ZSWIM7
NFIC,TOM1L2
NFIC,FAM222B
NFIC,IKZF3
NFIC,GRN
NFIC,TEX14
NFIC,USP32
NFIC,CD300A
NFIC,PSTPIP2
NFIC,BCL2
NFIC,ZNF516
NFIC,NFATC1
NFIC,IL32
NFIC,XYLT1
NFIC,CBFB
NFIC,COTL1
NFIC,APP
NFIC,RUNX1
NFIC,BID
NFIC,PISD
NFIC,ADAM17
NFIC,SMC6
NFIC,UBXN2A
NFIC,DTNB
NFIC,GALM
NFIC,RHOQ
NFIC,ST3GAL5
NFIC,MAP3K2
NFIC,ZEB2
NFIC,GPD2
NFIC,NABP1
NFIC,KLF7
NFIC,WDFY1
NFIC,LRRFIP1
NFIC,ANKMY1
NFIC,JAK2
NFIC,MLLT3
NFIC,GLIPR2
NFIC,ANXA1
NFIC,PFKFB3
NFIC,VIM
NFIC,ARL5B
NFIC,ZEB1
NFIC,RASSF4
NFIC,CCDC6
NFIC,SRGN
NFIC,MCU
NFIC,ZMIZ1
NFIC,ENTPD1
NFIC,ABLIM1
NFIC,PTPRE
NFIC,BASP1
NFIC,HMGCS1
NFIC,ZSWIM6
NFIC,SERINC5
NFIC,MEF2C
NFIC,MCTP1
NFIC,ST8SIA4
NFIC,IRF1
NFIC,CSF1R
NFIC,CD74
NFIC,ISG15
NFIC,FGR
NFIC,HIVEP3
NFIC,PDE4B
NFIC,VAV3
NFIC,FAM102B
NFIC,ADAMTSL4-AS1
NFIC,NCF2
NFIC,ATF3
NFIC,DUSP10
NFIC,ITPKB
NFIC,EFCAB2
NFIC,SMYD3
NFIC,RCBTB2
NFIC,TNFSF13B
NFIC,ATP11A
NFIC,CTSB
NFIC,RAB11FIP1
NFIC,TACC1
NFIC,AP3M2
NFIC,SLC20A2
NFIC,LYN
NFIC,TPD52
NFIC,NCALD
NFIC,NSMCE2
NFIC,PVT1
NFIC,DENND3
NR2C2,TOM1L2
NR2C2,VPS54
NRF1,RFX2
NRF1,JUND
NRF1,CRTC1
NRF1,IRF3
NRF1,FAM222B
NRF1,CTSD
NRF1,RTN3
NRF1,PPM1F
NRF1,YWHAG
NRF1,HMGN1
NRF1,WDR45B
NRF1,NFIC
NRF1,GBF1
NRF1,COTL1
PBX3,NFKBIA
PBX3,DAAM1
PBX3,FUT8
PBX3,SIPA1L1
PBX3,NUMB
PBX3,ZNF410
PBX3,NPC2
PBX3,FOS
PBX3,TTLL5
PBX3,CLMN
PBX3,YY1
PBX3,RCOR1
PBX3,GPR132
PBX3,CRIP1
PBX3,RNF125
PBX3,MAPRE2
PBX3,PHLPP1
PBX3,ZNF516
PBX3,ETV6
PBX3,STK38L
PBX3,FGD4
PBX3,PCED1B
PBX3,STAT6
PBX3,ATP2B1
PBX3,PLXNC1
PBX3,CHST11
PBX3,SH2B3
PBX3,BHLHE40
PBX3,ANKRD28
PBX3,NR1D2
PBX3,OXSR1
PBX3,TRAK1
PBX3,ANO10
PBX3,ABHD5
PBX3,KLHL18
PBX3,TKT
PBX3,ARHGEF3
PBX3,GBE1
PBX3,TMCC1
PBX3,ATP1B3
PBX3,TIPARP
PBX3,PPM1L
PBX3,TNIK
PBX3,FNDC3B
PBX3,RNF168
PBX3,GNA12
PBX3,ACTB
PBX3,GLCCI1
PBX3,CREB5
PBX3,RABGEF1
PBX3,YWHAG
PBX3,PTPN12
PBX3,CDK6
PBX3,NAMPT
PBX3,MDFIC
PBX3,NRF1
PBX3,ELF1
PBX3,EPSTI1
PBX3,DLEU1
PBX3,DOCK9
PBX3,PCCA
PBX3,ATP11A
PBX3,IL32
PBX3,CDR2
PBX3,MAZ
PBX3,CTCF
PBX3,WWOX
PBX3,HSBP1
PBX3,COTL1
PBX3,SLC7A5
PBX3,APP
PBX3,BACH1
PBX3,TIAM1
PBX3,RUNX1
PBX3,HLCS
PBX3,PITPNA
PBX3,SLC43A2
PBX3,P2RX1
PBX3,POLR2A
PBX3,STX8
PBX3,ZSWIM7
PBX3,PIGL
PBX3,TOM1L2
PBX3,SPECC1
PBX3,FAM222B
PBX3,FBXL20
PBX3,RARA
PBX3,STAT3
PBX3,TRIM25
PBX3,YPEL2
PBX3,VMP1
PBX3,USP32
PBX3,BCAS3
PBX3,ERN1
PBX3,SLC39A11
PBX3,CD300A
PBX3,SLC16A3
PBX3,WDR45B
PBX3,TMSB4X
PBX3,TIMP1
PBX3,CFP
PBX3,ISG15
PBX3,SLC25A33
PBX3,KIF1B
PBX3,TNFRSF1B
PBX3,NIPAL3
PBX3,FGR
PBX3,IFI6
PBX3,HDAC1
PBX3,RNF19B
PBX3,AGO4
PBX3,HIVEP3
PBX3,JUN
PBX3,LRRC8D
PBX3,TGFBR3
PBX3,VAV3
PBX3,CD58
PBX3,RPRD2
PBX3,ADAMTSL4-AS1
PBX3,LMNA
PBX3,DSTYK
PBX3,MAPKAPK2
PBX3,CD55
PBX3,DUSP10
PBX3,CEP170
PBX3,NEDD9
PBX3,JARID2
PBX3,IER3
PBX3,HSPA1A
PBX3,HLA-DMA
PBX3,FKBP5
PBX3,AKIRIN2
PBX3,FOXO3
PBX3,CDK19
PBX3,DSE
PBX3,SGK1
PBX3,TNFAIP3
PBX3,EZR
PBX3,SOD2
PBX3,MAP3K4
PBX3,QKI
PBX3,BID
PBX3,PPM1F
PBX3,LIMK2
PBX3,TOM1
PBX3,HMOX1
PBX3,LGALS1
PBX3,SREBF2
PBX3,PARVB
PBX3,KIAA0930
PBX3,PLXNB2
PBX3,SCO2
PBX3,TYMP
PBX3,MLLT3
PBX3,FOCAD
PBX3,NFIL3
PBX3,MEGF9
PBX3,PPP6C
PBX3,ABL1
PBX3,MCPH1
PBX3,CTSB
PBX3,DPYSL2
PBX3,PTK2B
PBX3,RAB11FIP1
PBX3,TACC1
PBX3,AP3M2
PBX3,SLC20A2
PBX3,STAU2
PBX3,RIPK2
PBX3,RAD21
PBX3,SNTB1
PBX3,NSMCE2
PBX3,DENND3
PBX3,HSF1
PBX3,TALDO1
PBX3,KCNQ1OT1
PBX3,FTH1
PBX3,RTN3
PBX3,ATG2A
PBX3,NEAT1
PBX3,CTSW
PBX3,CHKA
PBX3,ARAP1
PBX3,PICALM
PBX3,CTSC
PBX3,BIRC3
PBX3,ETS1
PBX3,C20orf27
PBX3,RNF24
PBX3,GPCPD1
PBX3,TMX4
PBX3,ARFGEF2
PBX3,CTSZ
PBX3,RFX2
PBX3,MYO1F
PBX3,JUNB
PBX3,IER2
PBX3,BRD4
PBX3,MYO9B
PBX3,IFI30
PBX3,JUND
PBX3,USF2
PBX3,SIPA1L3
PBX3,ZFP36
PBX3,POU2F2
PBX3,PHLDB3
PBX3,RELB
PBX3,FOSB
PBX3,C5AR1
PBX3,FTL
PBX3,FCGRT
PBX3,IRF3
PBX3,AP2A1
PBX3,NKG7
PBX3,LILRB3
PBX3,EHD4
PBX3,PATL2
PBX3,GNB5
PBX3,TCF12
PBX3,MAP2K1
PBX3,PPCDC
PBX3,PEAK1
PBX3,PDE8A
PBX3,ZNF710
PBX3,SLCO3A1
PBX3,MEF2A
PBX3,KLF6
PBX3,PFKFB3
PBX3,VIM
PBX3,ARL5B
PBX3,RASSF4
PBX3,PSAP
PBX3,MCU
PBX3,ZMIZ1
PBX3,GLUD1
PBX3,CPEB3
PBX3,PIK3AP1
PBX3,GBF1
PBX3,SUFU
PBX3,TCF7L2
PBX3,PDZD8
PBX3,GRK5
PBX3,RBPJ
PBX3,ANTXR2
PBX3,PDLIM5
PBX3,ANXA5
PBX3,ELF2
PBX3,FNIP2
PBX3,TRIO
PBX3,PDE4D
PBX3,HEXB
PBX3,MEF2C
PBX3,ST8SIA4
PBX3,PAM
PBX3,IRF1
PBX3,SIL1
PBX3,ARHGAP26
PBX3,CD74
PBX3,DUSP1
PBX3,CPEB4
PBX3,ADAM17
PBX3,UBXN2A
PBX3,DTNB
PBX3,RBKS
PBX3,LBH
PBX3,LCLAT1
PBX3,MAP4K3
PBX3,PREPL
PBX3,CAMKMT
PBX3,PRKCE
PBX3,RHOQ
PBX3,TTC7A
PBX3,EHBP1
PBX3,WDPCP
PBX3,TET3
PBX3,CAPG
PBX3,ST3GAL5
PBX3,EIF2AK3
PBX3,DUSP2
PBX3,TBC1D8
PBX3,MAP3K2
PBX3,BAZ2B
PBX3,NFE2L2
PBX3,NABP1
PBX3,KLF7
PBX3,CREB1
PBX3,KANSL1L
PBX3,WDFY1
PBX3,LRRFIP1
PBX3,ANKMY1
POLR2A,IL32
POLR2A,CREBBP
POLR2A,MAZ
POLR2A,PYCARD
POLR2A,MT2A
POLR2A,CTCF
POLR2A,COTL1
POLR2A,SLC7A5
POLR2A,BHLHE40
POLR2A,SFMBT1
POLR2A,TKT
POLR2A,ARHGEF3
POLR2A,TMCC1
POLR2A,SKIL
POLR2A,FNDC3B
POLR2A,ATP13A3
POLR2A,ACTB
POLR2A,YWHAG
POLR2A,GZMM
POLR2A,NFIC
POLR2A,RFX2
POLR2A,PRAM1
POLR2A,MYO1F
POLR2A,JUNB
POLR2A,IER2
POLR2A,BRD4
POLR2A,MYO9B
POLR2A,IFI30
POLR2A,JUND
POLR2A,USF2
POLR2A,TYROBP
POLR2A,ZFP36
POLR2A,BLVRB
POLR2A,POU2F2
POLR2A,PHLDB3
POLR2A,PLAUR
POLR2A,RELB
POLR2A,FOSB
POLR2A,FTL
POLR2A,IRF3
POLR2A,AP2A1
POLR2A,NKG7
POLR2A,LILRB3
POLR2A,NUBPL
POLR2A,LGALS3
POLR2A,ZNF410
POLR2A,FOS
POLR2A,CLMN
POLR2A,YY1
POLR2A,GPR132
POLR2A,CRIP1
POLR2A,PITPNA
POLR2A,SLC43A2
POLR2A,TNFSF13
POLR2A,CD68
POLR2A,NCOR1
POLR2A,PIGL
POLR2A,TOM1L2
POLR2A,FAM222B
POLR2A,RARA
POLR2A,STAT5B
POLR2A,STAT5A
POLR2A,STAT3
POLR2A,GRN
POLR2A,ARHGAP27
POLR2A,TEX14
POLR2A,VMP1
POLR2A,DCAF7
POLR2A,ERN1
POLR2A,UBE2O
POLR2A,TIMP2
POLR2A,SLC16A3
POLR2A,METRNL
POLR2A,SERPINB1
POLR2A,SERPINB9
POLR2A,IER3
POLR2A,AIF1
POLR2A,HSPA1A
POLR2A,FKBP5
POLR2A,CDK19
POLR2A,TNFAIP3
POLR2A,EZR
POLR2A,ISG15
POLR2A,SLC25A33
POLR2A,IFFO2
POLR2A,FGR
POLR2A,IFI6
POLR2A,HDAC1
POLR2A,CSF3R
